,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
1029,2023-08-07,マイジャグラーV,627,7280,812,28,22,145.6,260.0,330.9,5.578673161631786,3,7,-612.0,6892.0,299.7,382.9
1030,2023-08-07,マイジャグラーV,628,6261,-488,24,14,164.8,260.9,447.2,6.049166996021676,1,7,288.0,6802.0,242.9,400.1
1031,2023-08-07,マイジャグラーV,629,6424,-512,21,18,164.7,305.9,356.9,5.706814163530997,2,7,312.0,7141.0,246.2,310.5
1032,2023-08-07,マイジャグラーV,630,9359,512,35,27,151.0,267.4,346.6,5.650832015012786,2,7,-662.0,5123.0,301.4,426.9
1033,2023-08-07,マイジャグラーV,631,8370,1188,36,32,123.1,232.5,261.6,6.253539504760576,1,7,362.0,7186.0,231.8,479.1
1034,2023-08-07,マイジャグラーV,632,6903,-288,28,11,177.0,246.5,627.5,5.854031722497983,1,7,-1738.0,3486.0,435.8,871.5
1035,2023-08-07,マイジャグラーV,633,6348,1712,30,15,141.1,211.6,423.2,5.53832798881338,1,7,-462.0,7504.0,288.6,341.1
1036,2023-08-07,マイジャグラーV,634,5340,-1462,15,12,197.8,356.0,445.0,5.836639509988974,1,7,588.0,7421.0,247.4,296.8
1037,2023-08-07,マイジャグラーV,635,6979,-388,24,19,162.3,290.8,367.3,5.743549051439119,2,7,-1038.0,7437.0,309.9,413.2
1038,2023-08-07,マイジャグラーV,636,8421,362,36,18,155.9,233.9,467.8,5.938597226590293,1,7,-562.0,6031.0,287.2,463.9
1039,2023-08-07,マイジャグラーV,637,7205,-362,30,13,167.6,240.2,554.2,6.096426782620337,1,7,-1838.0,5547.0,396.2,369.8
1040,2023-08-07,マイジャグラーV,638,8181,2340,41,23,127.8,199.5,355.7,5.927044359816464,1,7,1692.0,7871.0,238.5,231.5
1041,2023-08-07,マイジャグラーV,639,6804,-1428,21,16,183.9,324.0,425.2,5.889968149373955,1,7,1068.0,8084.0,231.0,323.4
1042,2023-08-07,マイジャグラーV,640,7415,88,31,12,172.4,239.2,617.9,5.763627187781475,1,7,1962.0,8089.0,231.1,245.1
1043,2023-08-07,マイジャグラーV,641,6007,-3108,12,16,214.5,500.6,375.4,6.242746627895437,1,7,-462.0,6606.0,287.2,330.3
1044,2023-08-07,マイジャグラーV,642,7131,-2004,20,17,192.7,356.6,419.5,5.919709470023161,1,7,-262.0,5192.0,259.6,432.7
1045,2023-08-07,マイジャグラーV,643,7728,-762,25,21,168.0,309.1,368.0,5.717860518652565,2,7,1260.0,6540.0,204.4,654.0
1046,2023-08-07,マイジャグラーV,644,7585,612,29,25,140.5,261.6,303.4,5.786448734970306,3,7,762.0,7060.0,235.3,320.9
1047,2023-08-07,マイジャグラーV,645,6291,-1238,18,17,179.7,349.5,370.1,5.747952009712749,2,7,-50.0,6552.0,252.0,436.8
1048,2023-08-07,マイジャグラーV,646,7185,1212,34,15,146.6,211.3,479.0,5.84704422225439,1,7,512.0,6591.0,274.6,387.7
1049,2023-08-07,マイジャグラーV,647,8179,-1162,28,16,185.9,292.1,511.2,5.784195101834289,1,7,2532.0,6784.0,193.8,357.1
1050,2023-08-07,マイジャグラーV,648,7451,-2676,19,14,225.8,392.2,532.2,5.787336717925288,1,7,462.0,6971.0,240.4,366.9
1051,2023-08-07,マイジャグラーV,649,7740,-1356,24,19,180.0,322.5,407.4,5.798538869342232,1,7,62.0,3027.0,252.2,605.4
1052,2023-08-07,マイジャグラーV,650,6827,-1288,21,20,166.5,325.1,341.4,6.029135612389354,1,7,-1088.0,6061.0,336.7,378.8
1053,2023-08-07,マイジャグラーV,651,7473,1788,33,24,131.1,226.5,311.4,5.684294224602752,3,7,-1612.0,3719.0,464.9,413.2
1054,2023-08-07,マイジャグラーV,652,8442,-412,33,18,165.5,255.8,469.0,5.95503868550471,1,7,762.0,6812.0,243.3,358.5
1055,2023-08-07,マイジャグラーV,653,8274,4579,47,26,113.3,176.0,318.2,5.6117004333846605,3,7,-1188.0,6507.0,309.9,406.7
1056,2023-08-07,マイジャグラーV,654,6984,-1644,20,17,188.8,349.2,410.8,5.804900293356919,1,7,488.0,5870.0,234.8,533.6
1057,2023-08-07,マイジャグラーV,655,7480,-1012,26,16,178.1,287.7,467.5,5.882893995323021,1,7,512.0,7140.0,238.0,420.0
1058,2023-08-07,マイジャグラーV,656,7247,-1088,23,19,172.5,315.1,381.4,5.833622085518466,2,7,-238.0,5808.0,264.0,322.7
1059,2023-08-07,マイジャグラーV,657,8447,-1932,26,21,179.7,324.9,402.2,6.021401257291501,1,7,-1012.0,8129.0,280.3,369.5
1060,2023-08-07,マイジャグラーV,668,6821,-1412,21,17,179.5,324.8,401.2,5.9279247026417865,1,7,1020.0,7491.0,258.3,267.5
1061,2023-08-07,マイジャグラーV,669,5663,188,24,14,149.0,236.0,404.5,6.0868817810332185,1,7,-138.0,5356.0,232.9,669.5
1062,2023-08-07,マイジャグラーV,670,7700,-948,28,16,175.0,275.0,481.2,5.972417707404082,1,7,-238.0,7576.0,252.5,445.6
1063,2023-08-07,マイジャグラーV,671,8465,738,29,34,134.4,291.9,249.0,5.651723104342112,5,7,588.0,6804.0,252.0,358.1
