日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日のG数,前日の差枚,前日のBB回数,前日のRB回数,前日の合成回数,前日の合成確率,前日のBB確率,前日のRB確率,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング,2日前のG数,2日前の差枚,2日前のBB回数,2日前のRB回数,2日前の合成回数,2日前の合成確率,2日前のBB確率,2日前のRB確率,3日前のG数,3日前の差枚,3日前のBB回数,3日前のRB回数,3日前の合成回数,3日前の合成確率,3日前のBB確率,3日前のRB確率,G数過去2日間合計,差枚過去2日間合計,合成回数過去2日間合計,合成確率過去2日間平均,G数過去3日間合計,差枚過去3日間合計,合成回数過去3日間合計,合成確率過去3日間平均,過去2日間合計G数ランキング,過去2日間合計差枚ランキング,過去2日間合計合成回数ランキング,過去2日間平均合成確率ランキング,過去3日間合計G数ランキング,過去3日間合計差枚ランキング,過去3日間合計合成回数ランキング,過去3日間平均合成確率ランキング
2023-01-18,マイジャグラーV,201,599,-520,1,0,599.0,599.0,0.0,6.334121163886304,0,8,1,15,1538.0,-1000.0,2.0,4.0,6.0,256.3,769.0,384.5,13.0,12.0,12.0,4.0,4664.0,-1053.0,17.0,6.0,23.0,202.8,274.4,777.3,5213.0,-2358.0,12.0,12.0,24.0,217.2,434.4,434.4,6202.0,-2053.0,29.0,229.55,11415.0,-4411.0,53.0,225.4333333333333,10.0,15.0,12.0,4.0,12.0,15.0,13.0,2.0
2023-01-18,マイジャグラーV,202,2132,-1053,3,8,193.8,710.7,266.5,5.958761096987235,0,8,11,15,1883.0,-760.0,6.0,2.0,8.0,235.4,313.8,941.5,11.0,10.0,11.0,5.0,1393.0,-120.0,6.0,1.0,7.0,199.0,232.2,1393.0,5718.0,-1320.0,18.0,12.0,30.0,190.6,317.7,476.5,3276.0,-880.0,15.0,217.2,8994.0,-2200.0,45.0,208.33333333333334,14.0,10.0,14.0,5.0,15.0,11.0,15.0,5.0
2023-01-18,マイジャグラーV,203,2029,-1613,3,2,405.8,676.3,1014.5,6.211552410641229,0,8,5,15,786.0,-520.0,1.0,2.0,3.0,262.0,786.0,393.0,14.0,5.0,14.0,3.0,5906.0,547.0,26.0,14.0,40.0,147.7,227.2,421.9,7107.0,-467.0,25.0,21.0,46.0,154.5,284.3,338.4,6692.0,27.0,43.0,204.85,13799.0,-440.0,89.0,188.0666666666667,7.0,2.0,8.0,7.0,8.0,5.0,8.0,9.0
2023-01-18,マイジャグラーV,205,4696,-173,16,14,156.5,293.5,335.4,5.736563166615118,3,8,30,15,8835.0,-467.0,39.0,15.0,54.0,163.6,226.5,589.0,1.0,4.0,1.0,12.0,7605.0,-307.0,28.0,18.0,46.0,165.3,271.6,422.5,4825.0,-707.0,19.0,6.0,25.0,193.0,253.9,804.2,16440.0,-774.0,100.0,164.45,21265.0,-1481.0,125.0,173.96666666666667,1.0,8.0,1.0,12.0,1.0,6.0,1.0,11.0
2023-01-18,ファンキージャグラー2,206,3017,-1320,5,12,177.5,603.4,251.4,6.079845224914599,0,8,17,5,1231.0,-600.0,3.0,1.0,4.0,307.8,410.3,1231.0,4.0,4.5,4.0,2.0,1614.0,-120.0,6.0,3.0,9.0,179.3,269.0,538.0,7408.0,200.0,29.0,19.0,48.0,154.3,255.4,389.9,2845.0,-720.0,13.0,243.55,10253.0,-520.0,61.0,213.80000000000004,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0
2023-01-18,ファンキージャグラー2,207,1915,-653,4,6,191.5,478.8,319.2,5.757319584413222,0,8,10,5,1379.0,-307.0,5.0,0.0,5.0,275.8,275.8,0.0,3.0,3.0,3.0,3.0,2863.0,-200.0,11.0,6.0,17.0,168.4,260.3,477.2,5856.0,-467.0,19.0,18.0,37.0,158.3,308.2,325.3,4242.0,-507.0,22.0,222.10000000000002,10098.0,-974.0,59.0,200.83333333333334,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0
2023-01-18,ファンキージャグラー2,208,2802,-173,12,4,175.1,233.5,700.5,6.123891772561238,0,8,16,5,2270.0,-67.0,9.0,4.0,13.0,174.6,252.2,567.5,2.0,2.0,2.0,4.0,2015.0,-973.0,6.0,2.0,8.0,251.9,335.8,1007.5,6293.0,-2210.0,14.0,22.0,36.0,174.8,449.5,286.0,4285.0,-1040.0,21.0,213.25,10578.0,-3250.0,57.0,200.43333333333337,2.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0
2023-01-18,ファンキージャグラー2,210,1273,-707,2,2,318.2,636.5,636.5,5.52566795933512,0,8,4,5,7579.0,1640.0,34.0,22.0,56.0,135.3,222.9,344.5,1.0,1.0,1.0,5.0,4053.0,1000.0,17.0,20.0,37.0,109.5,238.4,202.7,8905.0,-67.0,35.0,20.0,55.0,161.9,254.4,445.2,11632.0,2640.0,93.0,122.4,20537.0,2573.0,148.0,135.56666666666666,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0
2023-01-18,ファンキージャグラー2,211,2457,-253,10,5,163.8,245.7,491.4,6.358560096690486,0,8,15,5,768.0,-600.0,1.0,0.0,1.0,768.0,768.0,0.0,5.0,4.5,5.0,1.0,679.0,-707.0,0.0,1.0,1.0,679.0,0.0,679.0,7588.0,-67.0,26.0,27.0,53.0,143.2,291.8,281.0,1447.0,-1307.0,2.0,723.5,9035.0,-1374.0,55.0,530.0666666666667,5.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0
2023-01-18,ハッピージャグラーVIII,117,6001,2383,29,22,117.7,206.9,272.8,5.847089760513029,5,8,51,4,3560.0,200.0,15.0,9.0,24.0,148.3,237.3,395.6,3.0,2.0,3.0,3.0,4275.0,-573.0,14.0,11.0,25.0,171.0,305.4,388.6,7369.0,-920.0,25.0,20.0,45.0,163.8,294.8,368.4,7835.0,-373.0,49.0,159.65,15204.0,-1293.0,94.0,161.03333333333333,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0
2023-01-18,ハッピージャグラーVIII,118,1421,-1107,2,1,473.7,710.5,1421.0,6.1701916672777335,0,8,3,4,1022.0,-600.0,2.0,1.0,3.0,340.7,511.0,1022.0,4.0,4.0,4.0,1.0,2603.0,-173.0,7.0,9.0,16.0,162.7,371.9,289.2,7296.0,280.0,27.0,25.0,52.0,140.3,270.2,291.8,3625.0,-773.0,19.0,251.7,10921.0,-493.0,71.0,214.5666666666667,4.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0
2023-01-18,ハッピージャグラーVIII,120,4431,-360,16,11,164.1,276.9,402.8,6.1731262020316455,1,8,27,4,6828.0,1839.0,31.0,22.0,53.0,128.8,220.3,310.4,1.0,1.0,1.0,4.0,5665.0,1790.0,29.0,17.0,46.0,123.2,195.3,333.2,7939.0,3148.0,39.0,33.0,72.0,110.3,203.6,240.6,12493.0,3629.0,99.0,126.0,20432.0,6777.0,171.0,120.76666666666667,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0
2023-01-18,ハッピージャグラーVIII,121,3140,-1773,4,9,241.5,785.0,348.9,5.988021097285797,0,8,13,4,4340.0,-573.0,13.0,15.0,28.0,155.0,333.8,289.3,2.0,3.0,2.0,2.0,5095.0,1240.0,22.0,20.0,42.0,121.3,231.6,254.8,7995.0,333.0,33.0,22.0,55.0,145.4,242.3,363.4,9435.0,667.0,70.0,138.15,17430.0,1000.0,125.0,140.56666666666666,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0
2023-01-17,アイムジャグラーEX-TP,37,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.5,16.0,16.0,16.0,9.0,16.0,16.0
2023-01-17,アイムジャグラーEX-TP,38,705,-573,1,1,352.5,705.0,705.0,6.535602346142187,0,7,2,16,799.0,-120.0,3.0,1.0,4.0,199.8,266.3,799.0,15.0,8.5,14.5,3.0,7090.0,-813.0,24.0,23.0,47.0,150.9,295.4,308.3,2114.0,-413.0,7.0,5.0,12.0,176.2,302.0,422.8,7889.0,-933.0,51.0,175.35000000000002,10003.0,-1346.0,63.0,175.63333333333335,12.0,15.0,12.0,3.0,14.0,14.0,13.0,6.0
2023-01-17,アイムジャグラーEX-TP,50,2311,-573,6,10,144.4,385.2,231.1,6.579482310046844,0,7,16,16,1274.0,600.0,7.0,2.0,9.0,141.6,182.0,637.0,13.0,3.5,11.5,12.0,5611.0,0.0,24.0,9.0,33.0,170.0,233.8,623.4,1678.0,-707.0,4.0,2.0,6.0,279.7,419.5,839.0,6885.0,600.0,42.0,155.8,8563.0,-107.0,48.0,197.1,14.0,8.0,15.0,8.0,15.0,10.0,15.0,1.0
2023-01-17,アイムジャグラーEX-TP,51,2025,-813,4,6,202.5,506.2,337.5,5.933309600094933,0,7,10,16,889.0,-200.0,2.0,3.0,5.0,177.8,444.5,296.3,14.0,10.0,13.0,5.0,5772.0,200.0,25.0,13.0,38.0,151.9,230.9,444.0,6166.0,200.0,21.0,23.0,44.0,140.1,293.6,268.1,6661.0,0.0,43.0,164.85000000000002,12827.0,200.0,87.0,156.6,15.0,11.5,14.0,7.0,12.0,8.0,10.0,10.0
2023-01-17,アイムジャグラーEX-TP,111,5706,493,25,12,154.2,228.2,475.5,6.090180849233132,1,7,37,16,4477.0,280.0,19.0,13.0,32.0,139.9,235.6,344.4,5.0,5.0,4.0,13.0,6965.0,147.0,24.0,24.0,48.0,145.1,290.2,290.2,4537.0,-573.0,15.0,15.0,30.0,151.2,302.5,302.5,11442.0,427.0,80.0,142.5,15979.0,-146.0,110.0,145.39999999999998,6.0,9.0,5.0,12.0,5.0,11.0,7.0,12.0
2023-01-17,アイムジャグラーEX-TP,112,2318,200,10,5,154.5,231.8,463.6,6.036663171148749,0,7,15,16,2609.0,600.0,13.0,4.0,17.0,153.5,200.7,652.2,9.0,3.5,9.0,11.0,6342.0,1347.0,30.0,13.0,43.0,147.5,211.4,487.8,4197.0,-600.0,15.0,5.0,20.0,209.8,279.8,839.4,8951.0,1947.0,60.0,150.5,13148.0,1347.0,80.0,170.26666666666668,11.0,2.0,11.0,9.0,10.0,4.0,12.0,7.0
2023-01-17,アイムジャグラーEX-TP,113,3533,-200,12,10,160.6,294.4,353.3,5.931516553296297,0,7,22,16,5225.0,1741.0,24.0,23.0,47.0,111.2,217.7,227.2,3.0,1.0,1.0,15.0,7661.0,-1000.0,22.0,27.0,49.0,156.3,348.2,283.7,4269.0,-467.0,14.0,12.0,26.0,164.2,304.9,355.8,12886.0,741.0,96.0,133.75,17155.0,274.0,122.0,143.9,1.0,6.0,1.0,15.0,3.0,7.0,2.0,13.0
2023-01-17,アイムジャグラーEX-TP,115,6213,-360,23,20,144.5,270.1,310.6,6.484792097909777,4,7,43,16,2376.0,-67.0,10.0,4.0,14.0,169.7,237.6,594.0,11.0,7.0,10.0,6.0,5323.0,-120.0,21.0,12.0,33.0,161.3,253.5,443.6,3164.0,-1400.0,10.0,3.0,13.0,243.4,316.4,1054.7,7699.0,-187.0,47.0,165.5,10863.0,-1587.0,60.0,191.4666666666667,13.0,13.0,13.0,6.0,13.0,15.0,14.0,2.0
2023-01-17,アイムジャグラーEX-TP,116,2301,200,10,5,153.4,230.1,460.2,6.077425128354241,0,7,15,16,3450.0,-867.0,8.0,14.0,22.0,156.8,431.2,246.4,7.0,14.0,6.0,10.0,7868.0,2185.0,37.0,26.0,63.0,124.9,212.6,302.6,5437.0,1642.0,29.0,10.0,39.0,139.4,187.5,543.7,11318.0,1318.0,85.0,140.85000000000002,16755.0,2960.0,124.0,140.36666666666667,7.0,3.0,3.5,13.0,4.0,2.0,1.0,14.0
2023-01-17,アイムジャグラーEX-TP,212,3463,440,15,9,144.3,230.9,384.8,6.062712006718808,0,7,24,16,2575.0,-1613.0,5.0,4.0,9.0,286.1,515.0,643.8,10.0,16.0,11.5,2.0,8530.0,2679.0,38.0,31.0,69.0,123.6,224.5,275.2,4281.0,-653.0,11.0,16.0,27.0,158.6,389.2,267.6,11105.0,1066.0,78.0,204.85000000000002,15386.0,413.0,105.0,189.4333333333333,8.0,4.0,6.0,2.0,7.0,5.5,9.0,3.0
2023-01-17,アイムジャグラーEX-TP,213,3051,-413,11,6,179.5,277.4,508.5,6.154848110916537,0,7,17,16,1309.0,-973.0,2.0,2.0,4.0,327.2,654.5,654.5,12.0,15.0,14.5,1.0,7804.0,1640.0,32.0,32.0,64.0,121.9,243.9,243.9,5022.0,2333.0,26.0,18.0,44.0,114.1,193.2,279.0,9113.0,667.0,68.0,224.55,14135.0,3000.0,112.0,187.73333333333335,10.0,7.0,10.0,1.0,9.0,1.0,3.5,4.0
2023-01-17,アイムジャグラーEX-TP,215,5004,-173,20,14,147.2,250.2,357.4,6.540948520669855,2,7,34,16,5399.0,947.0,23.0,17.0,40.0,135.0,234.7,317.6,2.0,2.0,2.0,14.0,7266.0,1400.0,34.0,19.0,53.0,137.1,213.7,382.4,2608.0,280.0,10.0,9.0,19.0,137.3,260.8,289.8,12665.0,2347.0,93.0,136.05,15273.0,2627.0,112.0,136.46666666666667,2.0,1.0,2.0,14.0,8.0,3.0,3.5,15.0
2023-01-17,アイムジャグラーEX-TP,216,1729,-520,5,3,216.1,345.8,576.3,5.989265186095371,0,7,8,16,5171.0,-467.0,16.0,15.0,31.0,166.8,323.2,344.7,4.0,12.0,5.0,7.0,6428.0,1400.0,26.0,28.0,54.0,119.0,247.2,229.6,4149.0,-520.0,14.0,12.0,26.0,159.6,296.4,345.8,11599.0,933.0,85.0,142.9,15748.0,413.0,111.0,148.46666666666667,5.0,5.0,3.5,11.0,6.0,5.5,5.5,11.0
2023-01-17,アイムジャグラーEX-TP,217,5239,-1053,18,11,180.7,291.1,476.3,6.3286145995835765,1,7,29,16,3483.0,-120.0,14.0,5.0,19.0,183.3,248.8,696.6,6.0,8.5,7.0,4.0,8589.0,-520.0,26.0,30.0,56.0,153.4,330.3,286.3,5168.0,200.0,19.0,17.0,36.0,143.6,272.0,304.0,12072.0,-640.0,75.0,168.35000000000002,17240.0,-440.0,111.0,160.1,4.0,14.0,7.5,5.0,2.0,13.0,5.5,9.0
2023-01-17,アイムジャグラーEX-TP,218,1104,-573,2,3,220.8,552.0,368.0,6.176157782034329,0,7,5,16,2974.0,-707.0,9.0,9.0,18.0,165.2,330.4,330.4,8.0,13.0,8.0,8.0,7445.0,1027.0,28.0,29.0,57.0,130.6,265.9,256.7,2603.0,-707.0,8.0,2.0,10.0,260.3,325.4,1301.5,10419.0,320.0,75.0,147.89999999999998,13022.0,-387.0,85.0,185.36666666666665,9.0,10.0,7.5,10.0,11.0,12.0,11.0,5.0
2023-01-17,アイムジャグラーEX-TP,220,5003,-520,14,20,147.1,357.4,250.2,5.96777696264415,5,7,34,16,5974.0,-253.0,24.0,14.0,38.0,157.2,248.9,426.7,1.0,11.0,3.0,9.0,6238.0,-2309.0,14.0,20.0,34.0,183.5,445.6,311.9,5840.0,387.0,27.0,8.0,35.0,166.9,216.3,730.0,12212.0,-2562.0,72.0,170.35,18052.0,-2175.0,107.0,169.2,3.0,16.0,9.0,4.0,1.0,16.0,8.0,8.0
2023-01-17,マイジャグラーV,122,5864,-707,21,16,158.5,279.2,366.5,6.185835146396269,1,7,37,15,5594.0,733.0,26.0,15.0,41.0,136.4,215.2,372.9,5.0,1.0,4.0,15.0,6342.0,-1560.0,20.0,16.0,36.0,176.2,317.1,396.4,5618.0,280.0,26.0,10.0,36.0,156.1,216.1,561.8,11936.0,-827.0,77.0,156.3,17554.0,-547.0,113.0,156.23333333333332,5.0,7.0,4.0,11.0,4.0,7.0,4.0,13.0
2023-01-17,マイジャグラーV,123,2007,-920,5,4,223.0,401.4,501.8,6.219582620064334,0,7,9,15,2679.0,93.0,12.0,7.0,19.0,141.0,223.2,382.7,10.0,5.0,10.0,14.0,5416.0,-1853.0,13.0,11.0,24.0,225.7,416.6,492.4,1940.0,-1320.0,2.0,5.0,7.0,277.1,970.0,388.0,8095.0,-1760.0,43.0,183.35,10035.0,-3080.0,50.0,214.6,12.0,12.0,12.0,6.0,15.0,14.0,15.0,1.0
2023-01-17,マイジャグラーV,125,2896,440,13,7,144.8,222.8,413.7,5.804457992099282,0,7,20,15,3668.0,600.0,17.0,7.0,24.0,152.8,215.8,524.0,9.0,2.0,7.0,10.0,7359.0,-813.0,22.0,29.0,51.0,144.3,334.5,253.8,2708.0,93.0,11.0,6.0,17.0,159.3,246.2,451.3,11027.0,-213.0,75.0,148.55,13735.0,-120.0,92.0,152.13333333333335,8.0,5.0,5.0,14.0,9.0,4.0,8.5,14.0
2023-01-17,マイジャグラーV,126,1568,-707,4,1,313.6,392.0,1568.0,5.679561940603445,0,7,5,15,834.0,-53.0,4.0,0.0,4.0,208.5,208.5,0.0,14.0,6.0,14.0,4.0,7832.0,1543.0,34.0,27.0,61.0,128.4,230.4,290.1,3116.0,-120.0,12.0,8.0,20.0,155.8,259.7,389.5,8666.0,1490.0,65.0,168.45,11782.0,1370.0,85.0,164.23333333333335,10.0,2.0,8.0,10.0,14.0,3.0,11.0,10.0
2023-01-17,マイジャグラーV,127,2439,-1267,4,9,187.6,609.8,271.0,6.313107067309495,0,7,13,15,6009.0,-253.0,22.0,20.0,42.0,143.1,273.1,300.4,3.0,9.0,3.0,13.0,7563.0,-457.0,27.0,20.0,47.0,160.9,280.1,378.1,4862.0,-760.0,17.0,10.0,27.0,180.1,286.0,486.2,13572.0,-710.0,89.0,152.0,18434.0,-1470.0,116.0,161.36666666666667,2.0,6.0,2.0,12.0,2.0,10.0,2.0,11.0
2023-01-17,マイジャグラーV,128,5090,-1053,16,11,188.5,318.1,462.7,5.857604090034655,1,7,27,15,1289.0,-360.0,3.0,3.0,6.0,214.8,429.7,429.7,13.0,11.5,13.0,3.0,5732.0,-573.0,19.0,16.0,35.0,163.8,301.7,358.2,9086.0,227.0,37.0,24.0,61.0,149.0,245.6,378.6,7021.0,-933.0,41.0,189.3,16107.0,-706.0,102.0,175.86666666666667,15.0,8.0,13.0,5.0,7.0,8.0,5.0,8.0
2023-01-17,マイジャグラーV,130,682,-600,1,0,682.0,682.0,0.0,6.154044254932365,0,7,1,15,7482.0,333.0,30.0,21.0,51.0,146.7,249.4,356.3,2.0,4.0,1.0,12.0,8042.0,2235.0,39.0,24.0,63.0,127.7,206.2,335.1,8275.0,200.0,32.0,22.0,54.0,153.2,258.6,376.1,15524.0,2568.0,114.0,137.2,23799.0,2768.0,168.0,142.53333333333333,1.0,1.0,1.0,15.0,1.0,1.0,1.0,15.0
2023-01-17,マイジャグラーV,131,3743,-707,12,8,187.2,311.9,467.9,5.835019473841617,0,7,20,15,2268.0,-413.0,9.0,1.0,10.0,226.8,252.0,2268.0,11.0,13.0,11.0,2.0,5686.0,-1613.0,18.0,12.0,30.0,189.5,315.9,473.8,4456.0,93.0,19.0,10.0,29.0,153.7,234.5,445.6,7954.0,-2026.0,40.0,208.15,12410.0,-1933.0,69.0,190.0,13.0,14.0,14.0,3.0,13.0,12.0,13.0,4.0
2023-01-17,マイジャグラーV,132,4763,-67,18,15,144.3,264.6,317.5,6.095991981421994,3,7,33,15,3870.0,-200.0,15.0,8.0,23.0,168.3,258.0,483.8,8.0,8.0,8.5,7.0,8059.0,-1617.0,24.0,21.0,45.0,179.1,335.8,383.8,5253.0,333.0,21.0,11.0,32.0,164.2,250.1,477.5,11929.0,-1817.0,68.0,173.7,17182.0,-1484.0,100.0,170.53333333333333,6.0,13.0,7.0,9.0,5.0,11.0,6.0,9.0
2023-01-17,マイジャグラーV,188,4247,-1107,12,10,193.0,353.9,424.7,5.8411519127045,1,7,22,15,5231.0,-707.0,18.0,16.0,34.0,153.9,290.6,326.9,6.0,14.0,6.0,9.0,5979.0,-973.0,22.0,8.0,30.0,199.3,271.8,747.4,6572.0,1400.0,30.0,21.0,51.0,128.9,219.1,313.0,11210.0,-1680.0,64.0,176.60000000000002,17782.0,-280.0,115.0,160.70000000000002,7.0,11.0,9.0,8.0,3.0,5.0,3.0,12.0
2023-01-17,マイジャグラーV,200,4658,-67,19,9,166.4,245.2,517.6,5.898807769964556,1,7,28,15,697.0,-360.0,2.0,0.0,2.0,348.5,348.5,0.0,15.0,11.5,15.0,1.0,7702.0,1587.0,34.0,27.0,61.0,126.3,226.5,285.3,4592.0,547.0,20.0,13.0,33.0,139.2,229.6,353.2,8399.0,1227.0,63.0,237.4,12991.0,1774.0,96.0,204.66666666666666,11.0,3.0,10.0,1.0,10.0,2.0,7.0,2.0
2023-01-17,マイジャグラーV,201,1538,-1000,2,4,256.3,769.0,384.5,6.053762150932394,0,7,6,15,4664.0,-1053.0,17.0,6.0,23.0,202.8,274.4,777.3,7.0,15.0,8.5,5.0,5213.0,-2358.0,12.0,12.0,24.0,217.2,434.4,434.4,2605.0,-573.0,9.0,5.0,14.0,186.1,289.4,521.0,9877.0,-3411.0,47.0,210.0,12482.0,-3984.0,61.0,202.0333333333333,9.0,15.0,11.0,2.0,12.0,15.0,14.0,3.0
2023-01-17,マイジャグラーV,202,1883,-760,6,2,235.4,313.8,941.5,6.332104265898375,0,7,8,15,1393.0,-120.0,6.0,1.0,7.0,199.0,232.2,1393.0,12.0,7.0,12.0,6.0,5718.0,-1320.0,18.0,12.0,30.0,190.6,317.7,476.5,5686.0,280.0,24.0,13.0,37.0,153.7,236.9,437.4,7111.0,-1440.0,37.0,194.8,12797.0,-1160.0,74.0,181.1,14.0,10.0,15.0,4.0,11.0,9.0,12.0,6.0
2023-01-17,マイジャグラーV,203,786,-520,1,2,262.0,786.0,393.0,6.050537111221478,0,7,3,15,5906.0,547.0,26.0,14.0,40.0,147.7,227.2,421.9,4.0,3.0,5.0,11.0,7107.0,-467.0,25.0,21.0,46.0,154.5,284.3,338.4,1443.0,-520.0,5.0,1.0,6.0,240.5,288.6,1443.0,13013.0,80.0,86.0,151.1,14456.0,-440.0,92.0,180.9,3.0,4.0,3.0,13.0,8.0,6.0,8.5,7.0
2023-01-17,マイジャグラーV,205,8835,-467,39,15,163.6,226.5,589.0,6.349986371741544,1,7,54,15,7605.0,-307.0,28.0,18.0,46.0,165.3,271.6,422.5,1.0,10.0,2.0,8.0,4825.0,-707.0,19.0,6.0,25.0,193.0,253.9,804.2,3998.0,-1000.0,13.0,6.0,19.0,210.4,307.5,666.3,12430.0,-1014.0,71.0,179.15,16428.0,-2014.0,90.0,189.5666666666667,4.0,9.0,6.0,7.0,6.0,13.0,10.0,5.0
2023-01-17,ファンキージャグラー2,206,1231,-600,3,1,307.8,410.3,1231.0,5.793521551011844,0,7,4,5,1614.0,-120.0,6.0,3.0,9.0,179.3,269.0,538.0,4.0,2.0,3.0,3.0,7408.0,200.0,29.0,19.0,48.0,154.3,255.4,389.9,4627.0,-253.0,16.0,16.0,32.0,144.6,289.2,289.2,9022.0,80.0,57.0,166.8,13649.0,-173.0,89.0,159.4,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0
2023-01-17,ファンキージャグラー2,207,1379,-307,5,0,275.8,275.8,0.0,5.560967933045382,0,7,5,5,2863.0,-200.0,11.0,6.0,17.0,168.4,260.3,477.2,2.0,3.0,2.0,4.0,5856.0,-467.0,19.0,18.0,37.0,158.3,308.2,325.3,2365.0,-253.0,9.0,5.0,14.0,168.9,262.8,473.0,8719.0,-667.0,54.0,163.35000000000002,11084.0,-920.0,68.0,165.20000000000002,3.0,3.0,3.5,4.0,5.0,4.0,5.0,3.0
2023-01-17,ファンキージャグラー2,208,2270,-67,9,4,174.6,252.2,567.5,5.785468089288632,0,7,13,5,2015.0,-973.0,6.0,2.0,8.0,251.9,335.8,1007.5,3.0,5.0,4.0,2.0,6293.0,-2210.0,14.0,22.0,36.0,174.8,449.5,286.0,4234.0,1839.0,25.0,8.0,33.0,128.3,169.4,529.2,8308.0,-3183.0,44.0,213.35000000000002,12542.0,-1344.0,77.0,185.0,4.0,5.0,5.0,2.0,3.0,5.0,3.0,2.0
2023-01-17,ファンキージャグラー2,210,7579,1640,34,22,135.3,222.9,344.5,5.733513078980967,3,7,56,5,4053.0,1000.0,17.0,20.0,37.0,109.5,238.4,202.7,1.0,1.0,1.0,5.0,8905.0,-67.0,35.0,20.0,55.0,161.9,254.4,445.2,3393.0,-760.0,11.0,6.0,17.0,199.6,308.5,565.5,12958.0,933.0,92.0,135.7,16351.0,173.0,109.0,157.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0
2023-01-17,ファンキージャグラー2,211,768,-600,1,0,768.0,768.0,0.0,5.571315559530921,0,7,1,5,679.0,-707.0,0.0,1.0,1.0,679.0,0.0,679.0,5.0,4.0,5.0,1.0,7588.0,-67.0,26.0,27.0,53.0,143.2,291.8,281.0,3281.0,-53.0,14.0,6.0,20.0,164.1,234.4,546.8,8267.0,-774.0,54.0,411.1,11548.0,-827.0,74.0,328.76666666666665,5.0,4.0,3.5,1.0,4.0,3.0,4.0,1.0
2023-01-17,ハッピージャグラーVIII,117,3560,200,15,9,148.3,237.3,395.6,6.227766567214832,0,7,24,4,4275.0,-573.0,14.0,11.0,25.0,171.0,305.4,388.6,3.0,4.0,3.0,1.0,7369.0,-920.0,25.0,20.0,45.0,163.8,294.8,368.4,2417.0,-1400.0,5.0,4.0,9.0,268.6,483.4,604.2,11644.0,-1493.0,70.0,167.4,14061.0,-2893.0,79.0,201.13333333333335,3.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0
2023-01-17,ハッピージャグラーVIII,118,1022,-600,2,1,340.7,511.0,1022.0,6.0127966078884425,0,7,3,4,2603.0,-173.0,7.0,9.0,16.0,162.7,371.9,289.2,4.0,3.0,4.0,2.0,7296.0,280.0,27.0,25.0,52.0,140.3,270.2,291.8,3771.0,-120.0,14.0,9.0,23.0,164.0,269.4,419.0,9899.0,107.0,68.0,151.5,13670.0,-13.0,91.0,155.66666666666666,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0
2023-01-17,ハッピージャグラーVIII,120,6828,1839,31,22,128.8,220.3,310.4,5.912719582129714,3,7,53,4,5665.0,1790.0,29.0,17.0,46.0,123.2,195.3,333.2,1.0,1.0,1.0,3.0,7939.0,3148.0,39.0,33.0,72.0,110.3,203.6,240.6,3767.0,840.0,19.0,9.0,28.0,134.5,198.3,418.6,13604.0,4938.0,118.0,116.75,17371.0,5778.0,146.0,122.66666666666667,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0
2023-01-17,ハッピージャグラーVIII,121,4340,-573,13,15,155.0,333.8,289.3,6.156135337103375,1,7,28,4,5095.0,1240.0,22.0,20.0,42.0,121.3,231.6,254.8,2.0,2.0,2.0,4.0,7995.0,333.0,33.0,22.0,55.0,145.4,242.3,363.4,3803.0,-1320.0,7.0,16.0,23.0,165.3,543.3,237.7,13090.0,1573.0,97.0,133.35,16893.0,253.0,120.0,144.00000000000003,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0
2023-01-16,アイムジャグラーEX-TP,37,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,16.0,16.0,16.0,9.0,16.0,16.0
